Unnamed: 0,v,vw,o,c,h,l,t,n,SMA_10,EMA_10,Price_RoC,RSI,MACD,Bollinger_High,Bollinger_Low,Bollinger_Mid
203,73869968.0,284.7785,280.6,285.65,288.05,280.02,1657684800000,512040,287.323,288.8132728890543,0.7441630810467506,46.055138209288565,-2.1732680210527633,297.70101066458204,271.820989335418,284.761
204,63130937.0,283.729,282.99,286.67,287.56,279.8,1657771200000,456002,287.61,288.61842989914027,1.0112755461592686,47.563392227309706,-2.104686567733154,297.60131344095487,272.9966865590451,285.299
205,63613949.0,290.1673,289.73,291.87,291.98,288.08,1657857600000,377567,288.76899999999995,288.9140271810366,4.135150563722004,54.732592198246984,-1.6121548129359553,298.3187593877216,273.18624061227837,285.7525
206,58833331.0,292.3642,294.72,289.4,296.16,288.2,1658116800000,378726,289.496,288.9582065282151,2.5768262857547874,51.04897705337384,-1.4049330128761994,297.42666437195385,275.8793356280462,286.653
207,54574890.0,295.6701,293.11,298.3,298.6,291.47,1658203200000,382767,290.63,289.8074604801955,3.951770281572356,61.4391989715669,-0.5165976081242434,298.2740637299675,277.3929362700325,287.8335
208,67252330.0,301.7587,298.73,303.03,304.24,297.9329,1658289600000,480274,292.053,291.00950952745046,4.9272853185595435,65.73410579127778,0.5626007586543551,300.8159533444402,277.0460466555599,288.93100000000004
209,55041613.0,304.7083,303.5,307.38,307.435,300.78,1658376000000,382844,293.293,292.49773593404586,4.203674825411884,69.23551561940175,1.7487236869434923,303.997565909081,276.5354340909191,290.26650000000006
210,57127714.0,303.655,306.43,301.99,308.55,300.115,1658462400000,425292,293.957,293.36066903095076,2.2481801252750926,60.69660831236715,2.22812229244704,305.5188037828151,276.728196217185,291.12350000000004
211,40542131.0,300.2731,302.02,300.27,302.5,298.22,1658721600000,335363,295.08000000000004,293.98879002813703,3.885275394409065,58.15360355853515,2.441119806246718,306.2794610703293,276.53353892967067,291.4065
212,50062122.0,295.6898,298.53,294.37,298.79,293.54,1658808000000,354371,295.893,294.02344548012456,2.8402738960313005,50.146039173964326,2.1095239004630457,306.4258640644303,276.5791359355696,291.50249999999994
213,69295564.0,303.4365,299.04,306.81,308.54,298.46,1658894400000,511378,298.009,295.18585952738596,7.407666725013137,62.305782320080176,2.818051052336614,308.5239789380468,276.8080210619532,292.666
214,55008941.0,307.5255,306.59,309.81,310.3965,302.745,1658980800000,411772,300.323,296.5153268430781,8.071999162800427,64.61818370801849,3.5803666151739435,310.9303571969804,277.0026428030197,293.96650000000005
215,57243343.0,313.3916,311.385,315.46,316.39,309.931,1659067200000,402815,302.68199999999996,298.2375698573438,8.082365436667,68.64350608435245,4.587532749987474,313.9003776887095,277.5506223112905,295.7255
216,46358833.0,315.7759,313.65,315.27,318.81,312.53,1659326400000,353426,305.269,299.78597259758527,8.939184519695925,68.35294302048511,5.3091867558956665,316.3238187238787,278.4411812761213,297.3825
217,48586501.0,314.9272,312.92,314.33,318.545,311.8401,1659412800000,361863,306.87199999999996,301.10815690689566,5.373784780422384,66.79862383685344,5.739095885813583,318.4233215711711,279.0786784288289,298.751
218,53659849.0,320.6592,316.05,322.89,323.7291,315.99,1659499200000,376241,308.858,303.08832446081425,6.553806553806559,73.00885421534919,6.693365478930843,322.1836554440217,278.72734455597833,300.45550000000003
219,38973659.0,323.1476,322.97,324.4,324.72,320.77,1659585600000,306333,310.56,305.02574950983114,5.537120176979628,73.96339958940558,7.485190767225731,325.84571760843306,278.0072823915669,301.9265
220,53893972.0,320.9736,319.19,321.75,323.83,318.39,1659672000000,405618,312.53599999999994,306.5461359180283,6.543263021954367,69.1918790408367,7.80886937466795,328.4477605041808,278.04523949581926,303.2465
221,44051297.0,322.546,322.69,320.71,326.47,319.21,1659931200000,365112,314.58,307.8337599254803,6.80720684717088,67.29870052067366,7.890510797881404,330.2406961730604,279.41930382693954,304.83
222,39666720.0,317.2161,318.77,317.08,319.03,315.42,1660017600000,301987,316.851,308.6743272049821,7.7147807181438255,60.84253682442132,7.574981875351966,330.8073699378502,281.93663006214973,306.37199999999996
223,51409564.0,324.4633,324.59,325.93,326.23,322.0601,1660104000000,375982,318.76300000000003,310.2430247318019,6.231869886900689,68.919527827504,7.947430931770839,332.2917594733906,284.48024052660946,308.386
224,45841650.0,326.528,328.305,324.08,330.36,323.36,1660190400000,355460,320.19,311.5009315743653,4.606048868661432,65.76859210200107,8.001088387007599,332.8934973936388,287.6195026063612,310.2565
225,40602879.0,328.0359,326.175,330.39,330.585,325.1001,1660276800000,282619,321.683,313.2181196130594,4.732771191276234,70.82382062369867,8.455309032711511,334.7890175336587,289.5759824663413,312.1825
226,37691014.0,331.6462,329.42,333.06,333.5652,329.4,1660536000000,265045,323.462,315.0219269209631,5.642782377010189,72.71804292373298,8.927814563873142,336.1682112763442,292.5627887236558,314.3655
227,41088114.0,331.9143,332.055,332.28,334.4209,329.16,1660622400000,297395,325.25699999999995,316.59084265542094,5.710558966691054,71.21722365913067,9.134047506363004,337.89057658283167,294.23842341716835,316.0645
228,47793655.0,328.7306,329.07,328.49,331.43,326.36,1660708800000,356547,325.817,317.67258423220085,1.7343367710365831,64.07731557723395,8.889198130748355,338.9429269802667,295.73207301973326,317.3375
229,41251672.0,329.0652,328.44,329.28,330.49,326.79,1660795200000,259027,326.305,318.72780384745533,1.504315659679407,64.89249447080985,8.659083114175644,340.1279528645899,296.73704713541014,318.4325
230,51770570.0,323.851,326.17,322.86,326.84,322.08,1660881600000,312926,326.416,319.10345804314125,0.34498834498834924,53.857001445208944,7.867977809291915,339.8766494014196,299.07535059858037,319.476
231,50851890.0,316.212,318.5,314.36,318.74,313.53,1661140800000,334639,325.781,318.67223458467384,-1.979981915125804,43.07967419677984,6.480439717895365,338.77248265381206,301.58851734618804,320.18050000000005
232,39497074.0,314.7515,314.12,314.1,317.0,313.33,1661227200000,260788,325.483,318.25657689515805,-0.9398259114418952,42.7886631127105,5.298745319018906,335.8614616777768,306.4725383222233,321.16700000000003
233,38034359.0,315.0101,313.61,315.01,316.87,312.99,1661313600000,245427,324.39099999999996,317.96143354105277,-3.350412665296234,44.25314178715618,4.385124404582768,335.0533438661846,308.1006561338154,321.577
234,37618255.0,317.96,316.83,320.58,320.6,315.7577,1661400000000,235792,324.041,318.1994850373207,-1.0799802517896817,52.519067351663395,4.063682099487892,334.48312948182286,309.74787051817714,322.1155
235,69034840.0,312.775,320.28,307.44,321.51,307.35,1661486400000,486418,321.746,317.2213500339279,-6.946336148188502,37.81998783877106,2.7173249419408307,335.37209784880383,308.05690215119614,321.7145
236,48034051.0,305.4016,304.62,304.41,307.22,303.28,1661745600000,346218,318.881,316.0566818490253,-8.60205368402089,35.289395945868876,1.3898106453789865,336.56414145621704,305.77885854378303,321.17150000000004
237,51130500.0,301.3363,306.1,301.02,306.73,298.44,1661832000000,371618,315.755,314.6897107718412,-9.407728421812928,32.5794591717806,0.06346969342445163,338.027906745547,302.98409325445294,320.506
238,49029441.0,301.1912,303.99,299.27,304.91,299.16,1661918400000,335755,312.83299999999997,313.28791888349195,-8.895247952753516,31.20499054794523,-1.1160107640148453,339.08594683965424,299.56405316034574,319.325
239,57922845.0,295.9905,296.72,299.4,299.78,292.95,1662004800000,412585,309.845,312.02538080317447,-9.074344023323615,31.443717259155804,-2.0170166977462145,339.48749681843844,296.66250318156153,318.075
240,64666339.0,298.2534,302.34,295.17,303.75,293.52,1662091200000,459219,307.076,310.4930734574313,-8.576472774577216,27.938595162188562,-3.0373829797552503,340.27591151703785,293.2160884829621,316.746
241,56989394.0,293.6621,295.66,293.05,296.6,290.87,1662436800000,374803,304.945,308.9073395067557,-6.778852271281334,26.30565109954705,-3.97131801004997,340.95915994635965,289.76684005364035,315.363
242,49220381.0,296.3835,293.54,298.97,299.99,293.27,1662523200000,308966,303.432,308.0039450061415,-4.81693728112066,37.61836564027879,-4.18552559207518,341.0100922463254,287.90490775367454,314.4575
243,55465321.0,298.8437,296.85,300.52,301.87,295.45,1662609600000,354916,301.983,307.3235863692195,-4.599853972889752,40.285118086660965,-4.182007024236498,339.8536571583245,286.52034284167553,313.187
244,55451515.0,305.6197,302.83,307.09,307.6,300.5209,1662696000000,317285,300.634,307.302351244745,-4.207998003618445,50.29285605278533,-3.6074895477335076,338.64200902411244,286.0329909758875,312.3375
245,45359137.0,309.6079,308.5,310.74,311.08,308.18,1662955200000,301906,300.964,307.61486476795,1.0733801717408311,54.953047406420836,-2.825089934544735,336.32293583778227,286.38706416221777,311.355
246,79522172.0,299.0854,301.8,293.7,303.02,292.785,1663041600000,540813,299.893,306.3498770617727,-3.518281265398652,36.97263748857766,-3.5392202668379014,333.3875025780629,285.3864974219371,309.387
247,54853548.0,294.983,294.865,296.03,296.93,293.06,1663128000000,399537,299.394,305.4117064197934,-1.6576971629792072,39.95740875579444,-3.872522148072278,329.79492976631184,285.35407023368816,307.5745
248,65044911.0,292.4141,294.07,291.1,296.53,289.46,1663214400000,446834,298.577,304.11064219981216,-2.7299762756039563,35.95443387094302,-4.48280114735195,326.8369090476841,284.57309095231597,305.70500000000004
249,79920391.0,287.8975,287.72,289.32,289.72,285.62,1663300800000,491292,297.569,302.7660383634656,-3.3667334669338627,34.56526201591548,-5.051848213484448,323.0234977156726,284.3905022843274,303.707
250,52083531.0,288.8843,286.1,291.05,291.21,286.04,1663560000000,339455,297.157,301.7009439667869,-1.395805806823188,37.186115622156905,-5.302106191639723,320.0519612708895,284.18103872911047,302.1165
251,50902117.0,288.7454,288.49,288.73,291.07,286.38,1663646400000,353276,296.725,300.52176724253354,-1.474151168742533,35.091812373775014,-5.622825619634398,318.7506585142599,282.91934148574006,300.835
252,82723223.0,288.3821,289.59,283.56,293.95,283.42,1663732800000,581745,295.184,298.9797884023032,-5.154363314044896,30.797147389578555,-6.222445392341001,317.64203894398526,280.97396105601473,299.308
253,62757073.0,280.8649,282.0,280.07,283.03,278.815,1663819200000,432848,293.139,297.2607167293665,-6.804871555969649,28.20782859840054,-6.899726463352238,316.23286428826975,278.8891357117303,297.56100000000004
254,74344189.0,275.133,277.55,275.51,277.85,272.02,1663905600000,519271,289.98100000000005,295.28337884487865,-10.283630206128493,25.139331841538805,-7.715491103451029,313.1848576067481,277.4301423932519,295.3075
255,70536194.0,275.8089,275.03,274.37,279.49,273.56,1664164800000,412780,286.344,293.3821625862533,-11.704318723048209,24.401973721987957,-8.35763729038365,312.80863223347154,274.49936776652845,293.654
256,69559615.0,275.4461,277.81,274.48,280.21,272.11,1664251200000,459351,284.422,291.66378416932116,-6.544092611508331,24.638956596706137,-8.756724618716873,312.36472729618146,271.9502727038185,292.15749999999997
257,79625140.0,276.9029,274.46,279.94,281.25,272.945,1664337600000,400303,282.813,290.5979856084738,-5.435259939870951,35.74743170830865,-8.534052586855807,311.54935657289855,270.65764342710145,291.1035
258,81215957.0,272.3718,275.86,271.87,276.25,268.84,1664424000000,519735,280.89,288.89544146224887,-6.6059773273789135,28.780465034751813,-8.90610096546203,311.44001079744356,268.0269892025564,289.7335
259,78248928.0,270.9585,271.03,267.26,275.19,267.1,1664510400000,460883,278.684,286.92858314749895,-7.624775335268907,25.612140601959055,-9.463847120034302,311.43242652094153,264.8205734790584,288.12649999999996
260,60854449.0,271.8726,269.07,273.53,275.16,267.53,1664769600000,362492,276.932,285.71053013408994,-6.0195842638722,36.22236054239004,-9.292806675667464,310.9437196316014,263.1452803683985,287.04449999999997
261,66690931.0,280.8409,278.99,282.13,282.85,278.99,1664856000000,400272,276.27200000000005,285.3850273946272,-2.2858726145533965,47.610547447427486,-8.366859812694372,310.32280462782745,262.6741953721725,286.4985
262,55761818.0,279.727,278.28,281.98,283.81,275.42,1664942400000,364155,276.114,285.07547944966103,-0.5572012977852955,47.446360228976374,-7.558019850961102,308.8370701223608,262.4609298776392,285.649
263,53237411.0,281.0572,280.96,279.76,284.18,279.43,1665028800000,337897,276.08299999999997,284.5922540451464,-0.11068661406077134,44.900100567551384,-7.015276064976774,306.88393325989006,262.3380667401099,284.611
264,71354674.0,271.5664,275.02,269.1,275.15,267.74,1665115200000,432657,275.442,283.1838673137694,-2.326594315995778,34.90568015953011,-7.360473656413831,303.4167720580897,262.0062279419103,282.7115
265,60159990.0,266.5931,269.3,266.41,269.7,263.64,1665374400000,404471,274.646,281.6589702852449,-2.90119182126325,32.85514929399962,-7.761634462737334,297.96168886765616,263.02831113234384,280.495
266,66476709.0,264.0972,264.7,262.75,267.63,261.03,1665460800000,430591,273.473,279.93997298658627,-4.273535412416211,30.17531288172964,-8.279448376948153,296.9366299122414,260.95837008775857,278.9475
267,50580179.0,263.4977,263.4,262.66,265.36,261.95,1665547200000,360837,271.745,278.3690663514421,-6.1727513038508155,30.10821500735399,-8.597969838202232,294.8051917141031,259.752808285897,277.27900000000005
268,112892818.0,263.4386,255.16,268.82,270.17,254.26,1665633600000,766220,271.44,277.5009694104019,-1.1218597123625302,40.21762555852314,-8.258145115957404,292.84763588284216,259.4823641171579,276.165
269,77087702.0,264.4892,271.2,260.74,271.81,260.14,1665720000000,520736,270.788,275.97724491854717,-2.43957195240589,33.215516762020854,-8.542349164159248,291.5620956849617,257.90990431503826,274.736
270,64576452.0,268.4904,266.84,269.35,270.24,266.74,1665979200000,415117,270.37,275.37476810777014,-1.5281687566263116,44.629563716364075,-7.980829838230136,288.84906158690916,258.45293841309086,273.651
271,69780995.0,272.2497,276.53,271.48,277.21,268.74,1666065600000,497609,269.305,275.020698279791,-3.7748555630383076,47.11405947530546,-7.280028886710397,286.33371505918166,259.24328494081834,272.7885
272,52701455.0,270.5438,269.93,270.49,273.68,268.07,1666152000000,341932,268.156,274.6088166179918,-4.07475707496986,46.04703335383227,-6.7269793789760115,284.76892971325555,259.50107028674455,272.13500000000005
273,60605496.0,270.9991,269.58,269.11,274.84,267.92,1666238400000,399767,267.091,274.10892419817435,-3.8068344295110017,44.48656564034832,-6.327103219024821,283.7382239712499,259.43577602875007,271.587
274,77866694.0,271.7081,267.98,275.42,275.969,266.8236,1666324800000,495289,267.72300000000007,274.22811290743124,2.3485693050910412,52.64051270328723,-5.438344367564184,283.7279746716413,259.4370253283588,271.58250000000004
275,63963569.0,276.3086,275.69,278.45,279.4,271.97,1666584000000,409143,268.927,274.61192082493744,4.5193498742539555,56.08227142607047,-4.438338493997435,284.24541532194837,259.3275846780517,271.78650000000005
276,59012394.0,282.2605,279.41,284.21,284.6,277.9,1666670400000,359663,271.073,275.48447347721583,8.167459562321591,61.92657447688694,-3.144791573180214,285.8264321852246,258.7195678147755,272.273
277,63672246.0,280.008,278.46,277.93,283.98,277.43,1666756800000,447700,272.6,275.7067940701962,5.813599329932225,53.32942616461195,-2.596459466292913,285.5253601804812,258.81963981951884,272.1725
278,57642502.0,274.122,276.79,272.87,278.2795,272.34,1666843200000,440174,273.005,275.4489037001784,1.5065843315229563,47.43399673964391,-2.540911981223985,285.57794364667376,258.8670563533262,272.22249999999997
279,62632312.0,277.6932,272.23,281.22,281.698,272.06,1666929600000,438632,275.053,275.973548818344,7.854567768658441,56.29313771973599,-1.8023387438483383,286.62030945121074,259.2206905487894,272.92050000000006
280,47415170.0,278.1629,278.92,277.95,279.76,275.99,1667188800000,378169,275.913,276.1532261984945,3.192871728234626,52.44698974217012,-1.4639997260315454,287.01501040650794,259.2679895934922,273.14150000000006
281,45895897.0,276.9402,281.495,275.11,282.07,274.74,1667275200000,345399,276.27599999999995,276.0583874531768,1.3371150729335477,49.20292486465745,-1.4087882479582277,286.0795127172594,259.50148728274064,272.7905
282,79793542.0,271.911,275.08,265.68,278.21,265.61,1667361600000,542935,275.795,275.1148976847062,-1.7782542792709535,40.060932366312116,-2.101727537240265,284.904669308176,259.04633069182404,271.9755
283,70008903.0,262.3821,263.01,260.49,264.5,260.1,1667448000000,474144,274.933,273.7853615315511,-3.203151127791611,35.9735404769103,-3.034694472863066,284.34293185038007,257.68106814961993,271.012
284,78087113.0,262.7088,265.53,264.68,266.61,259.08,1667534400000,599394,273.85900000000004,272.95760139231913,-3.8994989470626713,41.34207870864301,-3.3968230466659293,284.3853398515514,257.1966601484487,270.79100000000005
285,47033828.0,265.7845,265.75,267.59,268.14,263.57,1667797200000,324063,272.773,272.469637629381,-3.9001616089064517,44.90684192229522,-3.409695028458316,284.37785274903143,257.3221472509686,270.85
286,63159235.0,269.3961,269.14,269.54,272.85,265.52,1667883600000,394135,271.306,272.2033069358009,-5.161676225326329,47.291802982383565,-3.225367435521264,284.21881229956057,258.16018770043956,271.18950000000007
