Unnamed: 0,v,vw,o,c,h,l,t,n,SMA_10,EMA_10,Price_RoC,RSI,MACD,Bollinger_High,Bollinger_Low,Bollinger_Mid
433,54754995.0,182.836,181.27,183.79,183.89,180.97,1686542400000,562058,179.752,176.8327551806489,4.765433506241798,74.40551119222368,3.2772820539159397,183.8034481577716,169.25455184222838,176.529
434,54867129.0,183.1702,182.8,183.31,184.15,182.44,1686628800000,608337,180.353,177.4215956187717,3.3897349125775467,71.81719638360227,3.3778678598282283,184.63249030365415,169.54950969634586,177.091
435,57462782.0,183.7101,183.37,183.95,184.39,182.02,1686715200000,614097,181.023,178.01508692615607,3.779971791255283,73.19843397722096,3.4692343133512225,185.41997382026028,169.95002617973972,177.685
436,65433166.0,185.5672,183.96,186.01,186.52,183.78,1686801600000,697003,181.61499999999998,178.74189720559642,3.287245266255754,77.1955639434744,3.6656127676686197,186.53187501433158,170.17012498566842,178.351
437,101151225.0,185.4644,186.73,184.92,186.99,184.27,1686888000000,616272,182.012,179.30354291417856,2.1939762365294277,70.97262242567164,3.6907455991974416,187.35352926308968,170.33547073691028,178.84449999999998
438,49799092.0,185.2709,184.41,185.01,186.1,184.41,1687233600000,577495,182.555,179.82231174016232,3.0237220180420863,71.18572299223558,3.6755562723417086,188.07318475080046,170.6008152491995,179.337
439,49515697.0,184.0809,184.9,183.96,185.41,182.5901,1687320000000,520855,183.03000000000003,180.19846521832937,2.650521734278221,64.99994834825569,3.5380084376559466,188.44851552443208,171.2014844755679,179.825
440,51245327.0,186.1166,183.74,187.0,187.045,183.67,1687406400000,563076,183.948,180.8167865621176,5.162523900573618,72.64636579000508,3.632430978142537,188.88042706855833,172.31357293144168,180.597
441,53112346.0,186.4952,185.55,186.68,187.56,185.01,1687492800000,539704,184.559,181.34980596556147,3.383729301655875,70.8363621290023,3.6394864616788425,188.9859913037827,173.6920086962173,181.339
442,48088661.0,186.3292,186.83,185.27,188.05,185.23,1687752000000,584497,184.98999999999998,181.7061872414195,2.3817418213969948,63.135081793596484,3.491060000498692,188.7440149462456,175.1619850537544,181.953
443,50731499.0,187.4998,185.89,188.06,188.39,185.67,1687838400000,511869,185.417,182.28380658310863,2.3233037706077644,70.24691109569318,3.557551405551294,189.17782230367467,175.9911776963253,182.5845
444,51216801.0,188.8916,187.93,189.25,189.9,187.6,1687924800000,559145,186.01100000000002,182.9170968937351,3.2404124161256878,72.73924474989232,3.664032689788513,189.91582981668952,176.44817018331045,183.182
445,46347308.0,189.5561,189.08,189.59,190.07,188.94,1688011200000,525367,186.575,183.5237244488501,3.066050557216643,73.44540497277319,3.7328253462160887,190.50694126391542,177.09105873608453,183.79899999999998
446,85068452.0,193.102,191.63,193.97,194.48,191.26,1688097600000,774380,187.371,184.473385862591,4.279339820439765,80.62813429641022,4.093585115824993,192.30379022891685,176.68220977108314,184.493
447,31458198.0,192.6624,193.78,192.46,193.88,191.76,1688356800000,500175,188.125,185.19944169326453,4.0774388924940626,73.05840526649664,4.209125275879558,193.42718955041073,176.70981044958927,185.0685
448,46896861.0,191.5803,191.565,191.33,192.98,190.62,1688529600000,560170,188.757,185.75676517569502,3.4160315658613167,67.76813066041298,4.161538503547575,194.04072515948786,177.27127484051215,185.656
449,45155523.0,190.8214,189.84,191.81,192.02,189.2,1688616000000,562755,189.542,186.30705925063182,4.267232006958031,68.83330112853723,4.115121077890933,194.53100915706898,178.04099084293102,186.286
450,46757498.0,191.4218,191.41,190.68,192.67,190.24,1688702400000,538826,189.91000000000003,186.7045993187562,1.9679144385026774,63.356586751123736,3.941715732115597,194.40249958186624,179.45550041813382,186.92900000000003
451,59912163.0,188.3628,189.26,188.61,189.99,187.035,1688961600000,736912,190.103,186.87781756250564,1.0338547246625278,54.52626310652541,3.595808800444189,194.23640049527586,180.42559950472412,187.331
452,46638119.0,187.8219,189.16,188.08,189.3,186.6,1689048000000,577717,190.38400000000001,186.9871068750051,1.5167053489501818,52.44672797036173,3.241542015796256,193.94574460256672,181.42825539743325,187.68699999999998
453,60750218.0,189.9586,189.68,189.77,191.7,188.47,1689134400000,652126,190.555,187.24009715909554,0.9092842709773518,58.10737904590081,3.0618567341969083,194.03948957215255,181.9325104278475,187.98600000000002
454,41337338.0,190.565,190.5,190.54,191.19,189.78,1689220800000,467952,190.684,187.54008832645047,0.6816380449141305,60.48844597389005,2.94760921460545,194.09672560004054,182.5982743999595,188.34750000000003
455,41616242.0,190.4662,190.23,190.69,191.1799,189.63,1689307200000,513233,190.794,187.8264439331368,0.5801993776043011,60.96862801403913,2.83647387344854,194.1461095613072,183.22289043869276,188.68449999999999
456,50520159.0,193.2997,191.9,193.99,194.32,191.81,1689566400000,602852,190.796,188.38676721194253,0.010310872815389097,69.90809547403978,2.980325399625343,194.86203363753856,183.30496636246147,189.08350000000002
457,48153774.0,193.3846,193.35,193.73,194.33,192.415,1689652800000,544605,190.923,188.8725156472205,0.6598773771173136,68.53398790224682,3.038325023842191,195.30900959378346,183.73899040621654,189.524
458,80492323.0,194.9188,193.1,195.1,198.23,192.65,1689739200000,776766,191.3,189.43865058838227,1.9704176030941207,71.78137338493612,3.15842928755805,195.9099429352132,184.14705706478682,190.0285
459,59581196.0,194.276,195.09,193.13,196.47,192.495,1689825600000,639817,191.43200000000002,189.77422780762024,0.6881810124602435,61.62071153931468,3.059383576366116,195.80762064050535,185.1663793594947,190.48700000000002
460,71451683.0,192.5948,194.1,191.94,194.97,191.23,1689912000000,580360,191.558,189.97111618874564,0.6607929515418455,56.27434298665467,2.8519901151602767,195.83844668893434,185.62955331106568,190.734
461,45507451.0,193.2011,193.41,192.75,194.91,192.25,1690171200000,525855,191.97199999999998,190.22374198976877,2.1950055670430975,58.966883438467086,2.721616433416017,195.85546585709926,186.21953414290073,191.0375
462,37283201.0,193.804,193.33,193.62,194.44,192.915,1690257600000,445394,192.526,190.5324927179716,2.9455550829434243,61.7759035309655,2.657857948477698,195.6018807554807,187.30811924451928,191.45499999999998
463,47471868.0,194.3737,193.67,194.5,195.64,193.32,1690344000000,502309,192.999,190.893175198156,2.492490910049001,64.5066900689875,2.647815170267023,195.8181735919381,187.73582640806188,191.777
464,47439680.0,194.8773,196.02,193.22,197.2,192.55,1690430400000,570472,193.267,191.10470472559635,1.4065288128476996,57.82962389165567,2.507664102777028,195.88865460979744,188.06234539020252,191.97549999999998
465,47691443.0,195.8075,194.67,195.83,196.626,194.14,1690516800000,519151,193.781,191.53427702326942,2.6954743300645103,65.84050658378419,2.57748689488281,196.3809966715732,188.19400332842685,192.28750000000002
466,38824113.0,196.1507,196.06,196.45,196.49,195.26,1690776000000,530506,194.027,191.98116093024493,1.268106603433156,67.47147639545389,2.6522769810638636,196.8380484296663,187.9849515703337,192.4115
467,35281426.0,195.8486,196.235,195.605,196.73,195.28,1690862400000,477616,194.2145,192.3106008456772,0.967841841738502,62.922018430576344,2.6132404163218155,197.20929293700448,187.9282070629955,192.56875
468,50388811.0,192.9395,195.04,192.58,195.18,191.8507,1690948800000,620582,193.9625,192.33509167788833,-1.2916453100973768,49.61505215792048,2.3115651543008937,197.2369137686855,188.0255862313145,192.63125
469,62243282.0,191.1312,191.57,191.17,192.37,190.69,1691035200000,754703,193.7665,192.22917425262574,-1.0148604566872097,44.717234914075455,1.9363886367140992,197.23608111081074,187.96241888918928,192.59925
470,115956841.0,184.279,185.52,181.99,187.38,181.92,1691121600000,1336765,192.7715,191.29834022965974,-5.183911639053865,26.08760086286874,0.8880721213772631,198.68545354717799,185.64404645282195,192.16474999999997
